Time,model,gene_symbol,logHR,HR,SE,z,pval,lower95,upper95,PH_chisq,PH_p,fit_ok,N,Events,padj,PH_FDR,PH_pass_nominal,entry_day
D1,center_primary,XPOT,0.393740948444796,1.48251645073414,0.249212093578761,1.57994318329643,0.114119878630132,0.90964053000873,2.41617974814321,0.890746054542603,0.345275214277316,TRUE,168,27,0.249415978393549,0.789345991341946,TRUE,0
D1,center_primary,XPR1,-0.212182759221189,0.808816865317668,0.191310601619457,-1.10910089365173,0.267386659433577,0.555912345990502,1.17677674608341,0.00140828457140847,0.970064718482335,TRUE,168,27,0.450488393610918,0.992606491713507,TRUE,0
D1,center_primary,XRCC1,0.505105318211357,1.65716004040201,0.188737463144921,2.67623242251336,0.00744549919558654,1.14475047548207,2.39893274414125,11.8360916068865,0.000580936321625025,TRUE,168,27,0.0388193394880706,0.132419308605704,FALSE,0
D1,center_primary,XRN1,0.259426558290546,1.29618658605734,0.247570669261262,1.04788890810313,0.294689793217491,0.797875238018843,2.10571726733459,0.404984674419622,0.524526126435664,TRUE,168,27,0.482304390027769,0.916188410475388,TRUE,0
D1,center_primary,XRN2,0.487719251416739,1.62859755932624,0.182432438613337,2.67342395422588,0.0075081296888104,1.13900860820469,2.32863034672232,7.37826376256047,0.00660168729952934,TRUE,168,27,0.0388437951190124,0.258399376622992,FALSE,0
D1,center_primary,XYLT2,0.110418357369483,1.11674517131677,0.224920238654645,0.490922284406009,0.623481415109485,0.718623853974347,1.73542774952728,0.312706318738685,0.576024208862228,TRUE,168,27,0.769668838339999,0.938932786992744,TRUE,0
D1,center_primary,YARS1,0.637065841766375,1.89092446001114,0.211144497596018,3.01720314296455,0.00255118782065392,1.25010835423369,2.86022831649679,0.785749911511837,0.375388360816401,TRUE,168,27,0.0189022042161261,0.816290627476742,TRUE,0
D1,center_primary,YBX3,0.641801372958476,1.89990022751326,0.181151196387672,3.54290441220709,0.000395746119012954,1.33209321684021,2.70973594705869,3.49013703287361,0.0617354744368444,TRUE,168,27,0.00601378906343214,0.415977595787506,TRUE,0
D1,center_primary,YES1,-0.00711213693361072,0.992913094460459,0.277318522392601,-0.0256460941456411,0.979539620335012,0.576576959933065,1.70987826718829,0.205487403234296,0.650327560363902,TRUE,168,27,0.988801804037641,0.95745413997345,TRUE,0
D1,center_primary,YIF1B,-0.160838848209371,0.851429269403337,0.211444338450043,-0.760667556239019,0.446855657831466,0.562557382762648,1.28863618718619,0.0337632868743651,0.854211238134662,TRUE,168,27,0.624642376858067,0.975685617145757,TRUE,0
D1,center_primary,YIPF4,-0.0852955588866049,0.91824085004774,0.225239345250392,-0.378688540369288,0.704919164147726,0.590517171910529,1.42784375934143,1.00610717550592,0.315837248913428,TRUE,168,27,0.820535224113078,0.759981167003011,TRUE,0
D1,center_primary,YIPF5,-0.113569057338406,0.892642550763964,0.244764765388528,-0.463992671323146,0.642652996310042,0.552501471533727,1.44218751349652,0.0541532341641329,0.815987788061747,TRUE,168,27,0.783353369204597,0.972254205660692,TRUE,0
D1,center_primary,YIPF6,-0.159485764722267,0.85258210405308,0.238915178725585,-0.667541365822764,0.504426396271199,0.533790995738623,1.36176190672859,0.193688072468355,0.659864630538576,TRUE,168,27,0.674716011581255,0.95914560942451,TRUE,0
D1,center_primary,YKT6,0.83371819378726,2.30186161594801,0.205101279370407,4.06490976724523,4.80510483332063e-05,1.53991477354184,3.4408182777466,1.53688346673608,0.215082291648682,TRUE,168,27,0.00179548740492914,0.660415118968815,TRUE,0
D1,center_primary,YLPM1,0.655707309642413,1.9265046709173,0.175526035124704,3.73566980634275,0.00018721619555589,1.36572114768222,2.71755347229182,3.57885483684419,0.0585194793886916,TRUE,168,27,0.00400808153469101,0.413047327197049,TRUE,0
D1,center_primary,YOD1,0.386259446776203,1.47146638850568,0.211753458742218,1.82409982377867,0.0681369821823973,0.971640201650088,2.22841060798521,0.0265007731227758,0.870683324951143,TRUE,168,27,0.171787127902854,0.975685617145757,TRUE,0
D1,center_primary,YTHDC2,-0.00598179171161342,0.994036063584466,0.244496256293923,-0.0244657803857019,0.980481078836131,0.615582904172681,1.60515779273383,3.55122490001417,0.0595015108405293,TRUE,168,27,0.988801804037641,0.414465743697796,TRUE,0
D1,center_primary,YTHDF2,0.374030635242111,1.45358168060147,0.208002046240678,1.79820651768647,0.0721442871000099,0.966913843585795,2.18519955650289,8.40105439176509,0.00375003435833224,TRUE,168,27,0.179896468798287,0.238479919959879,FALSE,0
D1,center_primary,YWHAB,0.498835062306149,1.64680173143414,0.227782769115658,2.18995960161001,0.0285271667931898,1.05378562600006,2.5735366622417,0.0719513536308825,0.788516515443781,TRUE,168,27,0.0926594897934705,0.972088373548014,TRUE,0
D1,center_primary,YWHAE,0.645642237726396,1.90721151921287,0.248352418451573,2.59970183399802,0.00933047914706409,1.17219779278195,3.10310751429209,0.00505336979147056,0.943328468463736,TRUE,168,27,0.04513808576139,0.987361887933089,TRUE,0
D1,center_primary,YWHAG,0.652913367576119,1.92112964073429,0.246236461373216,2.65157062416727,0.00801183555001094,1.18565903966013,3.11281656281709,0.0375251126753015,0.846399831340703,TRUE,168,27,0.0405990540612786,0.975056622622436,TRUE,0
D1,center_primary,YWHAH,0.556213674748007,1.7440564180241,0.265821371735281,2.09243399474259,0.0363997104651276,1.03584069201394,2.93648706089847,0.00868537530386712,0.925748359771423,TRUE,168,27,0.109765663853984,0.986870672383566,TRUE,0
D1,center_primary,YWHAQ,0.587671765183192,1.79979319238723,0.26583883741246,2.21063171545321,0.0270613506466408,1.06890762755332,3.03043542011007,0.00536531506721294,0.941608522973801,TRUE,168,27,0.0893208975772856,0.987361887933089,TRUE,0
D1,center_primary,YWHAZ,0.360166407331886,1.43356795093048,0.246513966264231,1.46103854799786,0.144004862924116,0.884270658677332,2.32408148994676,0.069915756278171,0.791459478290981,TRUE,168,27,0.291241567761456,0.972088373548014,TRUE,0
D1,center_primary,ZC3H15,0.429767548746989,1.53690022763928,0.200340630420136,2.14518416881148,0.0319381248652565,1.03780419327255,2.27601923853216,3.77006633262244,0.0521775635865706,TRUE,168,27,0.100454735270186,0.403976894382179,TRUE,0
D1,center_primary,ZC3H18,0.61765199773513,1.85456839482733,0.173636882304631,3.557147476603,0.000374903706502863,1.31960171766894,2.60641061999231,2.82142747300573,0.0930136495330277,TRUE,168,27,0.00588158648865828,0.478253882371331,TRUE,0
D1,center_primary,ZC3H7A,0.376989102195281,1.45788842150133,0.213201018874063,1.76823311720648,0.0770219399016187,0.959946988588628,2.21412085752006,0.845786886619527,0.357746945872526,TRUE,168,27,0.188302849917207,0.80316883850292,TRUE,0
D1,center_primary,ZC3H7B,0.0207891762257723,1.02100677644364,0.209001590367101,0.0994689858065536,0.920765911493109,0.677838368770912,1.53791063706538,0.0410522276789255,0.839437142602138,TRUE,168,27,0.954512548698715,0.975056622622436,TRUE,0
D1,center_primary,ZC3HAV1,0.484803660831672,1.62385615097694,0.243367011211947,1.9920681049473,0.0463635859144652,1.00784368561676,2.61638668446085,1.85380538899589,0.173341452972289,TRUE,168,27,0.130026857185026,0.608162003954451,TRUE,0
D1,center_primary,ZC3HAV1L,0.328677098470391,1.38912923120718,0.271361547449604,1.21121471173594,0.22581312581571,0.816129887097999,2.36442758867197,1.0943811424429,0.295502523983824,TRUE,168,27,0.402310741395805,0.747119299124073,TRUE,0
D1,center_primary,ZDHHC20,0.260831143008782,1.29800846912312,0.224415547293926,1.16226859570991,0.245126378786978,0.836093151171728,2.01511755425121,3.44757001338603,0.0633448348794108,TRUE,168,27,0.425948303945981,0.418672970835824,TRUE,0
D1,center_primary,ZDHHC5,0.187856994933566,1.20666094438212,0.232269707642295,0.808788183532196,0.418636994228702,0.765379670668531,1.9023638731159,0.918254748587199,0.337933635926958,TRUE,168,27,0.599527507809652,0.786482185715893,TRUE,0
D1,center_primary,ZER1,-0.114714703645587,0.891620483697517,0.206066294303202,-0.556688341649888,0.577740383681263,0.595355115374826,1.33531579122904,0.111324827351976,0.738640850744962,TRUE,168,27,0.736045431805122,0.971098862019354,TRUE,0
D1,center_primary,ZFAND1,0.0439122114565183,1.04489062143618,0.205482108668795,0.213703332815695,0.830778412172637,0.698496353339013,1.56306672976341,1.65749470676847,0.197941923264796,TRUE,168,27,0.89898529661239,0.642327885489362,TRUE,0
D1,center_primary,ZFPL1,0.381159180742387,1.4639806243858,0.237164829185995,1.60714884264507,0.108021721066701,0.919729804475848,2.33029228600291,1.27931751608185,0.258025970191396,TRUE,168,27,0.240013858448089,0.708565349318836,TRUE,0
D1,center_primary,ZFR,0.388042251947425,1.47409206623285,0.156205459982185,2.48417854274543,0.0129850685391583,1.08533118081736,2.00210540168411,1.49693927562631,0.221142905592885,TRUE,168,27,0.0553543900871708,0.670523285737427,TRUE,0
D1,center_primary,ZFYVE1,0.50272800818615,1.65322513632126,0.23990462270847,2.09553281012455,0.0361236549632132,1.03305826058615,2.64569139577246,1.4657162340612,0.22602279357301,TRUE,168,27,0.109334671243036,0.673040472805312,TRUE,0
D1,center_primary,ZFYVE19,0.560264139073925,1.75113498238618,0.211445661686951,2.64968377503723,0.0080567141405441,1.15700903535919,2.65034553129888,0.16709854292044,0.682703403548955,TRUE,168,27,0.0406507386648547,0.966033355920152,TRUE,0
D1,center_primary,ZMPSTE24,0.0533651963087598,1.05481478925593,0.309270178557333,0.172552027349338,0.863003562771153,0.575340514027746,1.93387083388911,0.0273766182866463,0.868582866645877,TRUE,168,27,0.921758215473599,0.975685617145757,TRUE,0
D1,center_primary,ZNF185,0.0657461214819405,1.06795555177308,0.290049926047985,0.226671740199181,0.820679003221219,0.60487026177745,1.88557635022661,0.203085990119615,0.652241370124964,TRUE,168,27,0.892944930330075,0.95845100843164,TRUE,0
D1,center_primary,ZNF207,0.604043597749976,1.82950163241391,0.177021004149747,3.41227076781804,0.0006442408612749,1.29315996087209,2.58829249611775,4.93818538762706,0.0262696017590277,TRUE,168,27,0.00795042464152942,0.335501358402104,FALSE,0
D1,center_primary,ZNFX1,0.342821885679705,1.40891779114165,0.227669881570571,1.50578496951271,0.132122383020886,0.901763595458436,2.20129682789679,4.48345214244562,0.0342245249147213,TRUE,168,27,0.274482493611226,0.370483832240917,FALSE,0
D1,center_primary,ZNG1A,0.153215177818849,1.16557575801004,0.21499661436564,0.712639956079866,0.476068580308826,0.764777418932,1.77642123581249,0.327676055814351,0.567030725485681,TRUE,168,27,0.651937023725767,0.93361834377535,TRUE,0
D1,center_primary,ZNRD2,0.108605267622282,1.11472224652268,0.214221487156824,0.506976536591665,0.612171281846491,0.732522565867996,1.69633775775927,0.0473671951053598,0.827709570304127,TRUE,168,27,0.760308883703574,0.972254205660692,TRUE,0
D1,center_primary,ZSWIM8,0.194588827784707,1.21481138709688,0.224868544405512,0.865344809782731,0.386849563194989,0.781808525667146,1.88763189165904,1.47178877661208,0.225063677003048,TRUE,168,27,0.573028309396248,0.672580557257099,TRUE,0
D1,center_primary,ZW10,0.0570937508342772,1.05875506491346,0.242822916090802,0.23512505225383,0.814111674794282,0.65781573864694,1.7040672966956,0.0304989823245495,0.861362847436488,TRUE,168,27,0.890020554215099,0.975685617145757,TRUE,0
D1,center_primary,ZYX,0.734515259251401,2.08447131937981,0.269564921287836,2.72481766448796,0.00643370064363999,1.2289715999177,3.53549315672385,0.258755016292142,0.610976768151961,TRUE,168,27,0.0354673894979033,0.947767970715879,TRUE,0
D1,center_primary,ZZEF1,0.0870246961223541,1.09092362096883,0.299295952571858,0.290764694191647,0.771231289180308,0.606782669960994,1.96135190687671,5.08665083374442e-05,0.994309474901053,TRUE,168,27,0.863442460831616,0.998580320885508,TRUE,0
D3,center_primary,A1BG,-0.16573144892629,0.847273739912159,0.242579691286882,-0.683204138182744,0.494477858125701,0.526671161469747,1.36303796915976,0.986535825899657,0.320590525356699,TRUE,147,18,0.861733730572017,0.928711985102967,TRUE,2
D3,center_primary,A2M,0.199440837713327,1.22071998670878,0.266257312592115,0.749052996034911,0.453825263949743,0.724398295767872,2.05709662026565,1.1235901348872,0.289146716331633,TRUE,147,18,0.85306624145628,0.928711985102967,TRUE,2
D3,center_primary,AAK1,0.162525636177039,1.17647847847265,0.265310153660255,0.612587320669086,0.540149244097055,0.699441786637587,1.97886605683525,1.39118303427231,0.238205415053721,TRUE,147,18,0.873832040717842,0.925664144695721,TRUE,2
D3,center_primary,AARS1,-0.0899688734907743,0.913959633201438,0.301238876985986,-0.298662889700521,0.765197275058601,0.506421362947545,1.64946084868902,0.0632914961910344,0.801367255858576,TRUE,147,18,0.949276736936681,0.984099400454686,TRUE,2
D3,center_primary,ABAT,0.2495808645672,1.2834873489085,0.184184295298345,1.35506050699341,0.175398280001404,0.894568570792111,1.84149077957156,2.71355561524043,0.0994989966710488,TRUE,147,18,0.774483603992191,0.925664144695721,TRUE,2
D3,center_primary,ABCA3,0.122151326009048,1.12992507589584,0.294427023363167,0.414878106682407,0.678231137616342,0.634501875565484,2.01217794037308,0.192319593754965,0.660993011302108,TRUE,147,18,0.91867151009504,0.967497897326587,TRUE,2
D3,center_primary,ABCB6,-0.494176349475055,0.610073187517383,0.31274564273656,-1.58012225254669,0.114078872172462,0.330500685500627,1.12613773724507,0.817015849638662,0.366054108423327,TRUE,147,18,0.715179976872903,0.928711985102967,TRUE,2
D3,center_primary,ABCB7,-0.227120850149182,0.796824480113897,0.254389349121418,-0.892808016269498,0.371959992728856,0.483978491415201,1.31189559736877,0.290858414944375,0.589670962277589,TRUE,147,18,0.82872650252109,0.966205485258687,TRUE,2
D3,center_primary,ABCC1,-0.704292158847384,0.494458448451929,0.402641126536372,-1.7491808770403,0.0802597585312074,0.224595501559609,1.08857548591907,0.52182571671019,0.470063920623417,TRUE,147,18,0.64662964774413,0.941157063254835,TRUE,2
D3,center_primary,ABCC3,-0.297323177892266,0.74280391576321,0.254958924483592,-1.16616109239746,0.243549320064831,0.450663883191256,1.22432189011028,0.401049665976839,0.526547663016951,TRUE,147,18,0.80319456617125,0.952091915690492,TRUE,2
D3,center_primary,ABCC4,-0.448150389444097,0.63880860673634,0.408176294702671,-1.0979334058842,0.272233569527125,0.287032098961706,1.42171010669739,1.03964230597868,0.307904676661107,TRUE,147,18,0.809314372439593,0.928711985102967,TRUE,2
D3,center_primary,ABCC5,-0.254470333193535,0.775327054227248,0.251727846422229,-1.01089464995742,0.312066854936283,0.473384252996879,1.26986066226555,2.66744086547779,0.102420591957831,TRUE,147,18,0.827267677289659,0.925664144695721,TRUE,2
D3,center_primary,ABCD1,0.162499303957939,1.17644749959146,0.264113099086916,0.615264083908472,0.538380332579687,0.701066271361154,1.97417673026524,0.74780902343104,0.387170794696451,TRUE,147,18,0.873526809056192,0.928711985102967,TRUE,2
D3,center_primary,ABCD3,0.0725602708899312,1.07525761087033,0.297076451077445,0.244247804316928,0.807038905449898,0.600676430946175,1.92479489816734,0.0671401809170655,0.795547110576263,TRUE,147,18,0.958111445655133,0.982498129215749,TRUE,2
D3,center_primary,ABCE1,0.0651614083742442,1.06733128668929,0.265572905251576,0.24536165808224,0.806176414149376,0.634224731548412,1.79620254285033,1.26688497888738,0.260351870144119,TRUE,147,18,0.957674311719445,0.925664144695721,TRUE,2
D3,center_primary,ABCF1,0.0048405999706846,1.0048523346013,0.278407573923186,0.017386739528933,0.986128087880878,0.58226580962719,1.73413619288446,2.52916597412685,0.111759273529292,TRUE,147,18,0.992520336760883,0.925664144695721,TRUE,2
D3,center_primary,ABCF2,-0.244818465427925,0.782846639072996,0.284340114891074,-0.86100572028576,0.389234892554558,0.448379704893183,1.36680776052048,0.519678884115273,0.470978693025993,TRUE,147,18,0.82872650252109,0.941157063254835,TRUE,2
D3,center_primary,ABCG2,-0.119229041241161,0.887604479446724,0.247859895677708,-0.481034016879416,0.630492322325351,0.546060496468965,1.44277367989147,0.976771548352596,0.322997160717306,TRUE,147,18,0.904135931680065,0.928711985102967,TRUE,2
D3,center_primary,ABHD10,0.137570720186961,1.14748285330458,0.276733280673349,0.497123872677053,0.61910170092797,0.667099183476938,1.97379479879628,0.0556633603622886,0.81348633828998,TRUE,147,18,0.900870856588766,0.984773371094556,TRUE,2
D3,center_primary,ABHD12,-0.49420338986133,0.610056691125772,0.252973602088418,-1.95357691783429,0.0507512725891119,0.371568316151618,1.00161706531367,0.000532971327523467,0.981581536067583,TRUE,147,18,0.543262931720465,0.997019253541779,TRUE,2
D3,center_primary,ABHD16A,-0.382965041213059,0.681836735054502,0.429712177050239,-0.891212913354991,0.372814957981019,0.293703233310504,1.58289484262602,0.0307766976957671,0.860739501507112,TRUE,147,18,0.82872650252109,0.987227049593443,TRUE,2
D3,center_primary,ABHD17B,0.159473930253475,1.17289368478109,0.305523322453025,0.521969743498043,0.601691397117243,0.644461123908709,2.13461998678177,6.15016104708887,0.0131400135168481,TRUE,147,18,0.894649540961019,0.925664144695721,FALSE,2
D3,center_primary,ABI1,0.145020604717032,1.15606339038165,0.35236207844756,0.411567003339193,0.680656821015387,0.57949608122822,2.30628403862212,0.157666318307216,0.691314232275307,TRUE,147,18,0.919325612211441,0.972330410667198,TRUE,2
D3,center_primary,ABI2,0.020107194068292,1.02031070542043,0.256240727153613,0.0784699383725913,0.937454242171556,0.617475799386365,1.68595099051669,1.50393313936719,0.220067174570329,TRUE,147,18,0.979886016987523,0.925664144695721,TRUE,2
D3,center_primary,ABI3BP,0.591087325816489,1.80595100536858,0.226962760724776,2.60433616479165,0.00920524195683623,1.1574837742624,2.81771468966822,1.64601927261917,0.199501596478198,TRUE,147,18,0.272292462463667,0.925664144695721,TRUE,2
D3,center_primary,ABLIM1,0.0292974394497289,1.02973083150128,0.293334591697827,0.099877206026588,0.92044181280536,0.579477875404747,1.82982928313475,1.47426172619517,0.224674491220523,TRUE,147,18,0.976646227990354,0.925664144695721,TRUE,2
D3,center_primary,ABLIM3,0.0545426786661387,1.0560575465794,0.329630233917891,0.165466249918462,0.868577012297968,0.553484955413036,2.01497354314726,0.252762511165648,0.615136590578747,TRUE,147,18,0.968336907038543,0.966205485258687,TRUE,2
D3,center_primary,ABRAXAS2,-0.0480682151364062,0.953068771143766,0.266840892471498,-0.180138114106857,0.857044141275916,0.564922483844704,1.60790216092584,0.57182663849213,0.449533970581756,TRUE,147,18,0.967042348225885,0.934268648507343,TRUE,2
D3,center_primary,ABTB3,-0.631926561498867,0.531566717908342,0.25676550821573,-2.46110377476376,0.0138510296058847,0.321365006460576,0.879259315442955,0.393434592826697,0.530499536505274,TRUE,147,18,0.312787587811784,0.954448705416719,TRUE,2
D3,center_primary,ACAA1,0.372516647369753,1.45138264064551,0.19176634458082,1.94255487418312,0.0520699637016323,0.99666708507735,2.11355587147102,1.05447988844317,0.304477579676342,TRUE,147,18,0.551287183999522,0.928711985102967,TRUE,2
D3,center_primary,ACAA2,0.378333177067464,1.45984925015019,0.20023492361386,1.88944650732883,0.0588320241266897,0.9859791588589,2.16146539611497,5.09009002665484,0.0240629424665367,TRUE,147,18,0.580086751885299,0.925664144695721,FALSE,2
D3,center_primary,ACACA,-0.171159605291495,0.842687065423092,0.265253853440552,-0.645267177352635,0.518754059190377,0.501050890708536,1.41726420090223,0.761940779153397,0.382721842429035,TRUE,147,18,0.864759494587524,0.928711985102967,TRUE,2
D3,center_primary,ACAD8,-0.178885883780252,0.83620131808589,0.233362413702087,-0.76655825135842,0.443344205509853,0.52926405652973,1.3211413768645,0.228732052848702,0.632465590047386,TRUE,147,18,0.845866920586101,0.967497897326587,TRUE,2
D3,center_primary,ACAD9,-0.240014562277126,0.786616406057052,0.301261663719939,-0.796697991086743,0.42562645095496,0.43584152647571,1.41970265036826,0.124277308262307,0.724440922444035,TRUE,147,18,0.840072363952184,0.974834574967529,TRUE,2
D3,center_primary,ACADS,0.261135239210156,1.29840324859036,0.272790695009673,0.957273264767687,0.338429345936995,0.760693548266262,2.21620256907965,6.89064419631999,0.00866480367607496,TRUE,147,18,0.827690017112425,0.925664144695721,FALSE,2
D3,center_primary,ACAP1,-0.0673673890392199,0.934851683976395,0.254567769199848,-0.264634400697966,0.791291116696638,0.567615487404683,1.53968256755901,2.36206840900678,0.124317257783252,TRUE,147,18,0.954526279216219,0.925664144695721,TRUE,2
D3,center_primary,ACAP2,-0.0836379006429091,0.919764241845171,0.298902034532599,-0.279817100521567,0.779617831262297,0.511977232229797,1.65235132994609,0.714398412788014,0.397987501107655,TRUE,147,18,0.952114507619905,0.928711985102967,TRUE,2
D3,center_primary,ACAT1,0.191507330521542,1.21107371090938,0.22709645472184,0.843286306499632,0.399068339351076,0.776007152462926,1.89005929726387,4.70873869222785,0.0300096617501282,TRUE,147,18,0.831656178966286,0.925664144695721,FALSE,2
D3,center_primary,ACAT2,-0.0365597422805382,0.964100494613569,0.247975765993285,-0.147432722444048,0.882790478945943,0.592986697568959,1.56747152596292,2.2744211642844,0.131524222022933,TRUE,147,18,0.968336907038543,0.925664144695721,TRUE,2
D3,center_primary,ACBD3,-0.407605058790917,0.66524155825287,0.361455144504461,-1.12767812268857,0.259455880215068,0.327573073355322,1.35098506813676,0.133788085968885,0.714536306490362,TRUE,147,18,0.809285372631209,0.974237971781038,TRUE,2
D3,center_primary,ACE,-0.33486977033568,0.715431250657668,0.302233035026755,-1.10798533425056,0.267868149694572,0.395645910187319,1.29368675686617,0.105110090999504,0.745781425396334,TRUE,147,18,0.809285372631209,0.976319983792128,TRUE,2
D3,center_primary,ACHE,-0.356763682651433,0.699937885657124,0.278552742199717,-1.28077605639093,0.200272336407474,0.405466499082985,1.20827009108315,0.708258486649301,0.400022559027314,TRUE,147,18,0.786383582964256,0.928711985102967,TRUE,2
D3,center_primary,ACIN1,0.340760678702613,1.40601671085099,0.217775297842767,1.56473522056042,0.117645006485907,0.917529027646801,2.15457269647628,3.1045550335741,0.078073563062173,TRUE,147,18,0.723610158941097,0.925664144695721,TRUE,2
D3,center_primary,ACLY,-0.405994436720623,0.666313874304811,0.280165218983182,-1.44912504911965,0.147302663819664,0.384770519501164,1.15386745238871,0.191451195161486,0.661711535089642,TRUE,147,18,0.758743332834117,0.967497897326587,TRUE,2
D3,center_primary,ACO1,0.429426512990914,1.53637617907287,0.248207225651997,1.73011285978031,0.0836101130750778,0.944546170225576,2.49903269742634,6.74527071876909,0.0093996512532109,TRUE,147,18,0.655848559040337,0.925664144695721,FALSE,2
D3,center_primary,ACOT7,0.334527315719869,1.39727975692442,0.250427855161223,1.33582310763514,0.18160709824898,0.855300627169191,2.28269529694212,0.903471637533389,0.341852540008599,TRUE,147,18,0.774483603992191,0.928711985102967,TRUE,2
D3,center_primary,ACOT8,0.217473221993693,1.24293214581726,0.288039382199198,0.75501211095952,0.450241715519162,0.706753314073391,2.18588337450013,0.485290223410439,0.486035784137418,TRUE,147,18,0.851897777166382,0.941949699455189,TRUE,2
D3,center_primary,ACOT9,-0.399813593346713,0.670445009798728,0.380637220246821,-1.05037965831996,0.2935435942088,0.317953912418788,1.41371593054018,2.23615288072806,0.134816035296971,TRUE,147,18,0.817997051070193,0.925664144695721,TRUE,2
D3,center_primary,ACOX1,-0.397596584678349,0.671933041076747,0.386039441675837,-1.02993772592858,0.303039239677624,0.315303381754469,1.43193520214835,0.268905747347977,0.604066752399864,TRUE,147,18,0.823476194776153,0.966205485258687,TRUE,2
D3,center_primary,ACP1,0.029573260268413,1.03001489187533,0.240167607829508,0.123135923847843,0.901999464614155,0.643298391259643,1.64920461779414,1.33355841455079,0.248173157427146,TRUE,147,18,0.976303756903487,0.925664144695721,TRUE,2
D3,center_primary,ACP2,-0.855889987318493,0.424904862814095,0.267027073549629,-3.20525546694958,0.001349426534703,0.251766443087379,0.71710963633229,2.52661642119628,0.111940020229407,TRUE,147,18,0.0917373302100724,0.925664144695721,TRUE,2
D3,center_primary,ACSL1,-0.0565399737487872,0.94502870739996,0.257459273881769,-0.219607446631546,0.826176891411943,0.570552050023245,1.56528971856933,0.905215136087598,0.341387179637463,TRUE,147,18,0.961887590109082,0.928711985102967,TRUE,2
D3,center_primary,ACSL3,-0.276603528592213,0.758355103631165,0.342379897287913,-0.807884840153486,0.419156879119317,0.387648686647949,1.4835661334917,1.95196837931105,0.162374896930899,TRUE,147,18,0.838238760674583,0.925664144695721,TRUE,2
D3,center_primary,ACSL4,-0.437896034831448,0.645392877748786,0.315541358964139,-1.38776113619139,0.165209792716983,0.34772416805327,1.19788040325413,1.33162672529074,0.248516027759294,TRUE,147,18,0.764815909592516,0.925664144695721,TRUE,2
D3,center_primary,ACSL5,-0.391911994563313,0.675763582212973,0.440482687159479,-0.889733026945095,0.373609255568957,0.285006812010097,1.60226492772085,0.00159871462335235,0.96810593839771,TRUE,147,18,0.82872650252109,0.993224916942316,TRUE,2
D3,center_primary,ACSS1,-0.337139475517029,0.713809274041825,0.308900069758863,-1.09141922751979,0.275088455683118,0.389624241723599,1.30773094983544,0.304051229683769,0.581353739904884,TRUE,147,18,0.809314372439593,0.965904614075221,TRUE,2
D3,center_primary,ACSS2,-0.192681480201086,0.824744629800013,0.269557029307571,-0.714807848624979,0.474727784714109,0.486264021039012,1.39883617737243,0.419802532693672,0.517035593050368,TRUE,147,18,0.856690004830366,0.946216452466885,TRUE,2
D3,center_primary,ACTA1,-0.262765473140188,0.768922209077492,0.283506477355818,-0.926841162822539,0.354009009462991,0.441124576010833,1.3403047478318,0.0792976166676941,0.778251524675283,TRUE,147,18,0.82872650252109,0.980404635278517,TRUE,2
D3,center_primary,ACTB,-0.261946053193975,0.769552537489264,0.286108419341343,-0.915548216990631,0.359903901872045,0.43924046887838,1.34826171520216,0.0390579306766671,0.843333939965543,TRUE,147,18,0.82872650252109,0.987227049593443,TRUE,2
D3,center_primary,ACTBL2,-0.345734680801395,0.707700228657201,0.29384654074342,-1.17658244308986,0.239362208739586,0.397856728304494,1.25884414667519,0.0364837028368914,0.848520049881711,TRUE,147,18,0.79959358522922,0.987227049593443,TRUE,2
D3,center_primary,ACTG2,-0.324581874211951,0.722829524129435,0.240935320668564,-1.34717430931786,0.17792410000275,0.450766223493376,1.15909864963709,0.0836250152130791,0.772443711684862,TRUE,147,18,0.774483603992191,0.979676909101949,TRUE,2
D3,center_primary,ACTL6A,-0.396514267208278,0.672660679642758,0.282657792821933,-1.40280677652525,0.16067446570852,0.386542536613667,1.170562996511,1.07293767961843,0.300282835117629,TRUE,147,18,0.758743332834117,0.928711985102967,TRUE,2
D3,center_primary,ACTN1,-0.179189590547149,0.835947396647881,0.3120591039798,-0.574216833484044,0.565821079497802,0.45347542732906,1.54100532873038,0.262556440030409,0.608369261092036,TRUE,147,18,0.881961658509245,0.966205485258687,TRUE,2
D3,center_primary,ACTN2,-0.137629360819009,0.871421614891757,0.319328200574604,-0.430996575220594,0.66647086069307,0.466031927528778,1.6294497995605,0.0339213172547405,0.853874282872761,TRUE,147,18,0.914231645696902,0.987227049593443,TRUE,2
D3,center_primary,ACTN4,-0.14751595195051,0.862848674092246,0.304892523068616,-0.483829352277397,0.62850698203353,0.474689526858955,1.56841007070283,0.0526315167667027,0.818545913702702,TRUE,147,18,0.90308048416491,0.986632252265275,TRUE,2
D3,center_primary,ACTR10,0.0477829974559625,1.04894300732413,0.303870363660484,0.157247968773127,0.875049424895467,0.578225139590991,1.90285990227348,1.70257395337787,0.191951703896151,TRUE,147,18,0.968336907038543,0.925664144695721,TRUE,2
D3,center_primary,ACTR1A,-0.196558421099131,0.821553333844477,0.341690101704961,-0.575253482961159,0.565119876448921,0.420521902419889,1.60502907569614,0.242490861369696,0.622412843446085,TRUE,147,18,0.881577907101276,0.966205485258687,TRUE,2
