pathway	NES_unweighted	FDR_unweighted	leadingEdge_unweighted	NES_weighted	FDR_weighted	leadingEdge_weighted	delta_NES	direction_agreement	FDR_class	leading_edge_jaccard	scenario
HEME_METABOLISM	2.30859510794709	6.60754938033427e-11	NFE2;SLC22A4;CCND3;ATP6V0A1;GCLM;EZH1;LPIN2;ABCB6;SLC25A37;ADD1;MBOAT2;NARF;LRP10;MARK3;FBXO34;CAST;ERMAP;GAPVD1;MAP2K3;SLC2A1;P4HA2;FOXO3;KHNYN;MPP1;FBXO9;PSMD9;RCL1;USP15;HTATIP2;CA2;NR3C1;NUDT4;SMOX;RHAG;ALAD;TNRC6B;SPTB;ADIPOR1;PICALM;PPP2R5B;KDM7A;BCAM;GDE1;TMCC2;DCAF10;SDCBP;EIF2AK1;HDGF;RAP1GAP;LAMP2;FOXJ2;RBM5;TAL1;RANBP10;KEL;ARHGEF12;DMTN;ANK1;MARCHF8;SEC14L1;SYNJ1;MARCHF2;SLC66A2;LMO2;RHD;RNF19A;KLF3;NEK7;AGPAT4;CTNS;FBXO7;GATA1;RBM38;FN3K;TOP1;XPO7;E2F2;BTRC;DAAM1;UBAC1;DCAF11;HAGH;SPTA1;RHCE;KAT2B;KLF1;MXI1;CLIC2;HTRA2;SLC6A8;SLC6A9;GYPC;CTSB;PDZK1IP1;EPOR;TRIM58;NFE2L1	2.31322948980737	3.84320697693675e-10	NFE2;CCND3;SLC22A4;GCLM;ADD1;ATP6V0A1;MBOAT2;NARF;SLC25A37;LPIN2;LRP10;FBXO34;P4HA2;FBXO9;EZH1;ABCB6;MAP2K3;MARK3;MPP1;CAST;SLC2A1;HTATIP2;ERMAP;KHNYN;GAPVD1;FOXO3;PSMD9;NR3C1;SDCBP;DCAF10;PPP2R5B;SMOX;SPTB;GDE1;PICALM;ALAD;FOXJ2;RHAG;ADIPOR1;LAMP2;SEC14L1;NUDT4;EIF2AK1;RCL1;USP15;RAP1GAP;KDM7A;CA2;HDGF;MARCHF2;TNRC6B;RANBP10;SLC66A2;LMO2;RHD;TMCC2;ANK1;KEL;ARHGEF12;RBM5;SYNJ1;TAL1;BCAM;MARCHF8;KLF3;NEK7;DMTN;E2F2;RBM38;DCAF11;CTNS;EPOR;RNF19A;HTRA2;FN3K;GATA1;BTRC;RHCE;XPO7;KAT2B;CTSB;NFE2L1;TOP1;SLC6A8;FBXO7;DAAM1;UBAC1;TRIM58;YPEL5;HAGH;CLIC2;CCDC28A;MXI1;BSG;VEZF1;HMBS;CDC27;KLF1;CDR2;OSBP2;RNF123;XK;AGPAT4;MKRN1;SLC6A9;PDZK1IP1	0.00463438186028276	TRUE	both	0.87962962962963	entry4_SOFA_D3
HYPOXIA	1.94438984481066	1.62107066849125e-05	PFKFB3;NDRG1;FOSL2;SLC2A3;IRS2;SLC6A6;KLF7;TPST2;NFIL3;HK2;AMPD3;PDK3;RBPJ;PGM1;CA12;EXT1;NDST2;KLF6;PIM1;JMJD6;SLC2A1;TIPARP;P4HA2;WSB1;SIAH2;IDS;ANKZF1;SAP30;CCNG2;FOXO3;ADM;NEDD4L;PNRC1;RRAGD;LDHA;NR3C1;CSRP2;PYGM;SERPINE1;PGM2;PPP1R15A;HK1;NDST1;MAP3K1;CDKN1B;PAM;TNFAIP3;ALDOA;MYH9;TMEM45A;GAPDH;PGK1;PHKG1;ZNF292;IER3;ZFP36;KDM3A;CP;CITED2;GBE1;PLAC8;DUSP1;PDK1;ENO1;PRDX5;GYS1;NOCT;VLDLR;DDIT4;S100A4;UGP2;TGM2;GLRX;ATP7A;EFNA1;MXI1	2.16341857206327	2.07180491868739e-07	NDRG1;PFKFB3;FOSL2;SLC2A3;NFIL3;AMPD3;TPST2;IRS2;NDST2;HK2;RBPJ;SLC6A6;KLF7;JMJD6;KLF6;PDK3;P4HA2;CCNG2;RRAGD;TIPARP;PIM1;PGM1;SLC2A1;ADM;WSB1;IDS;EXT1;FOXO3;LDHA;NR3C1;PNRC1;PGM2;SERPINE1;PPP1R15A;PAM;SIAH2;ANKZF1;TNFAIP3;PGK1;CDKN1B;NDST1;IER3;CSRP2;HK1;MAP3K1;SAP30;DUSP1;MYH9;ALDOA;CA12;GBE1;GAPDH;PYGM;PLAC8;PRDX5;TMEM45A;PHKG1;ZFP36;GYS1;GLRX;ZNF292;NEDD4L;UGP2;CITED2;DDIT4	0.219028727252608	TRUE	both	0.855263157894737	entry4_SOFA_D3
IL2_STAT5_SIGNALING	1.44042847223385	0.0233813743764083	IL1R2;CST7;NDRG1;MAPKAPK2;IGF1R;CCND3;PLSCR1;SLC2A3;CKAP4;IL18R1;SCN9A;IL4R;HYCC2;MXD1;NFIL3;IGF2R;HK2;FURIN;ADAM19;HIPK2;ALCAM;KLF6;PIM1;IL1RL1;DENND5A;SELL;PLEC;IFITM3;CAPG;BATF;DCPS;EMP1;MAP3K8;CD44;SMPDL3A;RRAGD;ETFBKMT;CA2;SHE;CSF1;CAPN3;ST3GAL4;F2RL2;GABARAPL1;SPRED2;IFNGR1;GLIPR2;SLC39A8	1.58562321379911	0.00348633939001734	CST7;NDRG1;MAPKAPK2;IL1R2;CCND3;IGF1R;SLC2A3;NFIL3;CKAP4;PLSCR1;FURIN;SCN9A;HK2;HIPK2;MXD1;IL4R;HYCC2;IL18R1;KLF6;ALCAM;IGF2R;RRAGD;PIM1;ADAM19;SELL;DENND5A;IFNGR1;BATF;CD44;IFITM3;PLEC;SMPDL3A;CAPG;CAPN3;IL1RL1;CSF1;MAP3K8;ST3GAL4;GLIPR2;GADD45B;GABARAPL1;SLC39A8;DCPS;F2RL2;SPRED2;ETFBKMT;CISH;EMP1	0.145194741565259	TRUE	both	0.92	entry4_SOFA_D3
IL6_JAK_STAT3_SIGNALING	2.04989865211459	6.63134285901046e-05	IL1R2;IL1R1;IL17RA;IL18R1;TLR2;STAT3;IL4R;IFNAR1;ACVR1B;IL10RB;TNFRSF1A;SOCS3;FAS;PIM1;CSF3R;CBL;PTPN1;IFNGR2;CSF2RA;PDGFC;MAP3K8;CD44;IL13RA1;GRB2;PIK3R5;CSF2RB;CSF1;TGFB1;IFNGR1;MYD88;IRF9;OSMR;SOCS1	2.24106222627068	4.01622563731064e-06	IL1R2;IL1R1;IL17RA;STAT3;SOCS3;IFNAR1;IL10RB;TNFRSF1A;ACVR1B;IL4R;IFNGR2;IL18R1;TLR2;PTPN1;PIM1;CSF3R;PDGFC;CSF2RB;IFNGR1;CSF2RA;CD44;FAS;CBL;GRB2;MYD88;CSF1;MAP3K8;TGFB1;IL13RA1;PIK3R5	0.191163574156088	TRUE	both	0.909090909090909	entry4_SOFA_D3
INFLAMMATORY_RESPONSE	1.77405278551066	0.000268882167566868	KIF1B;IL1R1;IL18RAP;IL18R1;LCP2;TLR2;IL4R;IFNAR1;PTPRE;MXD1;ACVR1B;LYN;IRAK2;IFITM1;NFKB1;MEFV;CD55;C3AR1;SEMA4D;PSEN1;RHOG;RNF144B;KLF6;CSF3R;AQP9;IFNGR2;CD82;LDLR;PROK2;EIF2AK2;RAF1;NFKBIA;SELL;FPR1;HIF1A;ADM;ADGRE1;PTAFR;HPN;OSM;PIK3R5;TAPBP;SGMS2;CSF1;FZD5;SERPINE1;NLRP3;TLR1;KCNJ2;GPR132;GNAI3;NOD2;OSMR;DCBLD2;NMI;TNFSF10;NAMPT;CLEC5A;SLC31A2;IL10;RGS16;ITGA5;IRF7;FFAR2;IRF1;ICAM1;TNFAIP6;GNA15;ABI1	1.9022031364708	4.34166978021386e-05	IL1R1;KIF1B;IL18RAP;IFNAR1;LYN;ACVR1B;PTPRE;MXD1;IL4R;LCP2;IFITM1;IFNGR2;PROK2;IL18R1;RHOG;FPR1;KLF6;AQP9;MEFV;TLR2;RNF144B;OSM;IRAK2;NFKB1;CD55;NFKBIA;CSF3R;SELL;CD82;LDLR;PSEN1;C3AR1;ADM;PTAFR;HIF1A;SEMA4D;NLRP3;SGMS2;RAF1;CSF1;TAPBP;ADGRE1;SERPINE1;PIK3R5;EIF2AK2;SLC31A2;FFAR2;KCNJ2;CLEC5A;GNAI3;NAMPT;TLR1;HPN;ICAM1;NOD2	0.128150350960141	TRUE	both	0.797101449275362	entry4_SOFA_D3
INTERFERON_ALPHA_RESPONSE	1.37786435330838	0.0815824459823814	TRIM25;PLSCR1;IL4R;ADAR;IRF2;IFITM1;IFITM2;TRAFD1;TRIM5;EIF2AK2;SELL;TMEM140;IFITM3;TRIM21;PARP9;SP110;TDRD7;CSF1;GBP2;GMPR;IRF9;NMI;HELZ2;BATF2;OGFR;IFI27;TXNIP;SLC25A28;IRF7;MOV10;IRF1;TAP1;RNF31	1.42329493616154	0.0520031722529415	TRIM25;PLSCR1;ADAR;IL4R;IFITM1;IFITM2;IRF2;SELL;TRAFD1;TMEM140;TRIM21;IFITM3;CSF1;TRIM5;PARP9;EIF2AK2;IRF9;TDRD7;GMPR;SP110;HELZ2;GBP2;TAP1;IRF1;NMI;SLC25A28;OGFR;TXNIP;HLA-C;IRF7;RNF31;BATF2;MOV10	0.0454305828531549	TRUE	neither	0.941176470588235	entry4_SOFA_D3
INTERFERON_GAMMA_RESPONSE	1.36801146495122	0.0447075559174608	TRIM25;UPP1;EIF4E3;PLSCR1;NLRC5;LATS2;LCP2;STAT3;IL4R;ADAR;IRF2;NFKB1;SOCS3;IFITM2;FAS;PIM1;TRAFD1;PTPN1;JAK2;EIF2AK2;NFKBIA;ZNFX1;FPR1;IFITM3;TRIM21;RNF213;RIPK1;HIF1A;SP110;ARID5B;TDRD7;CD274;MVP;CSF2RB;CASP4;TAPBP;TMT1B;PELI1;C1R;MYD88;MX2;PTPN6;TNFAIP3;TOR1B;IRF9;IFNAR2;FCGR1A;SOCS1;NMI;TNFSF10;NAMPT;RBCK1;HELZ2;ST8SIA4;BATF2;OGFR;PML;IFI27;TXNIP;SLC25A28;IRF7;IRF1;RIGI;ICAM1;TNFAIP6;TAP1;RNF31	1.46151804797504	0.0143501989226702	TRIM25;UPP1;STAT3;LATS2;EIF4E3;PLSCR1;SOCS3;ADAR;IL4R;LCP2;FPR1;NLRC5;PTPN1;NFKB1;PIM1;NFKBIA;IFITM2;IRF2;TRAFD1;CSF2RB;ZNFX1;TRIM21;IFITM3;HIF1A;FAS;JAK2;MYD88;TAPBP;TMT1B;MVP;CD274;PTPN6;TNFAIP3;EIF2AK2;PELI1;ARID5B;RNF213;RIPK1;TOR1B;NAMPT;IRF9;TDRD7;CASP4;C1R;FCGR1A;ICAM1;SP110;SOCS1;IFNAR2;HELZ2;TAP1;MX2;IRF1;NMI;RBCK1;TNFAIP6;SLC25A28;OGFR;PML;SPPL2A;TNFSF10;TXNIP;SELP;ST8SIA4	0.0935065830238186	TRUE	both	0.898550724637681	entry4_SOFA_D3
KRAS_SIGNALING_DN	1.04316348552609	0.48758421310756	ZBTB16;PTPRJ;TG;ASB7;CPEB3;MEFV;STAG3;ENTPD7;CCNA1;KCND1;HSD11B2;PTGFR;MAST3	1.09697470313146	0.395061187107837	ZBTB16;PTPRJ;ASB7;ENTPD7;CPEB3;TG;MEFV;CCNA1;STAG3;KCND1;MAST3;NR6A1;PTGFR;HSD11B2;KMT2D;BARD1	0.0538112176053658	TRUE	neither	0.8125	entry4_SOFA_D3
KRAS_SIGNALING_UP	0.807155022223018	0.924298752933932	MMP9;ARG1;AVL9;GALNT3;DOCK2;TLR8;C3AR1;TOR1AIP2;CDADC1;LAT2;CBL;LCP1;ADAM17;PTBP2;CSF2RA;NIN;EMP1;GADD45G;F2RL1;CA2;LY96;PPP1R15A;MAP3K1;TNFAIP3;ALDH1A2;MTMR10;DCBLD2;SPRY2;ADAM8;IKZF1;TFPI;RGS16;FCER1G;ITGB2	0.932531277539271	0.690932411377548	MMP9;ARG1;LAT2;AVL9;CDADC1;GALNT3;TLR8;C3AR1;CSF2RA;DOCK2;TOR1AIP2;F2RL1;LCP1;CBL;PTBP2;NIN;PPP1R15A;ADAM17;GADD45G;TNFAIP3;MAP3K1;TRIB1;MTMR10;EMP1;ADAM8;LY96;TFPI;CA2;ALDH1A2;ITGB2;IKZF1;SPRY2;FCER1G;GLRX;RETN;LAPTM5	0.125376255316253	TRUE	neither	0.842105263157895	entry4_SOFA_D3
MITOTIC_SPINDLE	1.80033485981612	6.91220923075669e-05	CDK5RAP2;KIF1B;CLASP1;AKAP13;KLC1;RANBP9;FGD4;SSH2;PREX1;ARL8A;DOCK2;GSN;TUBA4A;CSNK1D;KIF3C;ROCK1;ARHGEF11;RASA2;SPTBN1;NF1;CLIP1;NIN;WASF2;LMNB1;PPP4R2;CDC42EP2;PXN;CDC42EP4;PAFAH1B1;NOTCH2;NEDD9;CDC42EP1;ARHGEF2;NCK2;PRC1;CNTROB;CDC42BPA;CAPZB;ARFGEF1;STAU1;MYH9;APC;RASA1;FLNB;MARK4;ECT2;ABR;KIF4A;TUBD1;ARHGEF12;ITSN1;ARHGAP27;CYTH2;RALBP1;CDC42;KPTN;ACTN4;ARAP3;TTK;KIF11;MYO9B;MARCKS;ABI1;HDAC6;TAOK2;VCL;MAP1S;MYH10;KIF5B;WASF1;TBCD;NUSAP1;TUBGCP2;CEP192;PCNT;SOS1;RABGAP1;MAP3K11;PDLIM5;KIF15;TLK1;DYNLL2;KIF23	1.79791736374285	9.20308579817897e-05	CDK5RAP2;KIF1B;CLASP1;RANBP9;TUBA4A;ARL8A;AKAP13;FGD4;PREX1;GSN;KLC1;KIF3C;CDC42EP2;PPP4R2;SSH2;WASF2;SPTBN1;LMNB1;ARHGEF11;CSNK1D;PAFAH1B1;DOCK2;CNTROB;ROCK1;PXN;RASA2;CDC42EP4;NCK2;NF1;NIN;CLIP1;NOTCH2;STAU1;RALBP1;ARFGEF1;MYH9;CDC42BPA;NEDD9;ARHGEF2;CAPZB;CDC42EP1;MARCKS;TUBD1;CDC42;FLNB;RASA1;ITSN1;KPTN;APC;MARK4;ABR;ACTN4;ARHGAP27;ECT2;ARHGEF12;KIF4A;ABI1;PRC1;TTK;KIF11;MYH10;VCL;MAP1S;MYO9B;KIF5B;CYTH2;ARAP3;TAOK2;HDAC6;PDLIM5;MAP3K11;TLK1;TUBGCP3;CEP192;TUBGCP2;KIF23;DYNLL2;SOS1;BCR;KATNB1;AURKA;ARHGDIA;RAB3GAP1;KIF15;CLIP2;SUN2;WASF1;MAPRE1;ARHGEF7;NUSAP1	-0.00241749607327479	TRUE	both	0.860215053763441	entry4_SOFA_D3
MTORC1_SIGNALING	-1.21967912332138	0.114830934047539	UFM1;GTF2H1;HSPD1;FGL2;EEF1E1;ATP5MC1;HSPA9;M6PR;GGA2;PPIA;CACYBP;HSP90B1;PSMD14;PSMC2;EPRS1;SLC37A4;USO1;STARD4;INSIG1;MTHFD2L;IMMT;SHMT2;PITPNB;SC5D;SEC11A;TCEA1;MLLT11;PRDX1;CANX;SSR1;HSPA4;NUP205;CYB5B;RRP9;CXCR4;PPA1;XBP1;CCT6A;UCHL5;PHGDH;HMGCS1;RPA1;ARPC5L;TRIB3;RPN1;PSMA3;EBP;EDEM1;HSPA5;SERP1;FKBP2;PSMA4;PSMC6;CALR;SYTL2;SORD;HPRT1;EIF2S2;POLR3G	-0.894987741355905	0.786443401963339	UFM1;FGL2;GTF2H1;ATP5MC1;EEF1E1;PPIA;HSPA9;HSPD1;GGA2;M6PR;HSP90B1;PSMD14;EPRS1;PSMC2;SHMT2;SLC37A4;CACYBP;MTHFD2L;MLLT11;TCEA1;IMMT;PRDX1;STARD4;USO1;CYB5B;SC5D;INSIG1;SEC11A;NUP205;HSPA4;RRP9;CXCR4;SSR1;PITPNB;SORD;SYTL2;PPA1;UCHL5;CANX;RPA1;PSMA3;ARPC5L;XBP1;HMGCS1;PHGDH;CCT6A;FKBP2;EBP;QDPR;EDEM1;HSPE1;SERPINH1;EIF2S2;PSMG1;SDF2L1;NUFIP1;RPN1;CALR	0.324691381965475	TRUE	neither	0.8	entry4_SOFA_D3
MYC_TARGETS_V1	-3.13061869681718	6.18934601350443e-27	SRSF7;DDX18;SYNCRIP;BUB3;NPM1;SNRPA1;HNRNPR;ABCE1;SET;EEF1B2;FBL;TOMM70;RPL34;HSPD1;G3BP1;NOP56;RPL22;MRPS18B;MAD2L1;STARD7;RAN;DDX21;NDUFAB1;CCT4;CLNS1A;ILF2;RPS2;RSL1D1;RPLP0;RPS5;PPIA;APEX1;GLO1;MYC;EIF2S1;POLE3;VDAC1;RPS3;RPL6;SNRPD2;RPS10;PSMD14;RPL18;SSBP1;CCT2;EPRS1;PHB1;SRSF2;RPS6;SRSF3;PSMD8;EIF3D;NCBP2;GNL3;IMPDH2;DHX15;IARS1;DUT;PSMA2;PCNA;PRDX4;ERH;KARS1;HNRNPD;HDAC2;C1QBP;CCT7;YWHAQ;PRPS2;RACK1;PABPC4;CANX;SLC25A3;TXNL4A;SERBP1;RRP9;CDK4;MRPL23;ACP1;PHB2;MRPL9;TUFM;NME1;UBE2E1;SNRPA;RFC4;HNRNPA3;CUL1;NAP1L1;HNRNPA1;HSP90AB1;XRCC6;PSMA1;SNRPD1;SNRPB2;CTPS1;ODC1;SRM;SNRPD3;VDAC3;UBA2;TRA2B;RANBP1;PSMA4;PSMC6;AIMP2;EIF4A1;RRM1;RPL14;EIF4E;HPRT1;EIF2S2;MCM5;COX5A;NCBP1;HSPE1;PRDX3;PSMB2;HDDC2;XPOT;CSTF2;SRSF1;SMARCC1;NOLC1;TCP1;CCT3;PWP1;MCM7;COPS5;SSB;PSMC4;CNBP;EIF3B;PPM1G;POLD2;GOT2;SF3B3;CCT5;PSMD7;LSM7;SNRPG;PSMA6	-3.07759948415921	5.5233786088382e-25	DDX18;SRSF7;BUB3;SYNCRIP;HNRNPR;SNRPA1;ABCE1;NPM1;G3BP1;RPL34;EEF1B2;FBL;TOMM70;RPL22;CLNS1A;MAD2L1;MRPS18B;NOP56;SET;RPL6;RAN;CCT4;RPS5;RPS2;RPLP0;SNRPD2;PPIA;NDUFAB1;DDX21;ILF2;HSPD1;APEX1;RPS6;SSBP1;MYC;RSL1D1;RPS10;EIF3D;GLO1;CCT2;STARD7;PSMD14;EPRS1;VDAC1;EIF2S1;PHB1;RPL18;RPS3;IARS1;POLE3;PSMD8;NCBP2;HNRNPD;PSMA2;DUT;IMPDH2;DHX15;PRDX4;RACK1;HNRNPA1;GNL3;YWHAQ;ERH;HNRNPA3;PRPS2;SRSF3;CCT7;PCNA;C1QBP;KARS1;MRPL23;MRPL9;SERBP1;NME1;SNRPA;CDK4;TUFM;HDAC2;RFC4;PABPC4;RRP9;RANBP1;SRSF2;RPL14;ACP1;VDAC3;SRM;TXNL4A;CTPS1;SNRPD1;UBE2E1;ODC1;SLC25A3;EIF4A1;CANX;SNRPD3;NOLC1;CUL1;NAP1L1;PHB2;HDDC2;COX5A;XRCC6;SSB;AIMP2;SNRPB2;PSMA1;MCM5;UBA2;EIF4E;HSPE1;SMARCC1;NCBP1;EIF2S2;RRM1;LSM7;HPRT1;MCM7;CSTF2;CCT3;PSMB2;POLD2;SF3B3;COPS5;GOT2;SRSF1;HSP90AB1;PRDX3;NHP2;PPM1G;PWP1;PSMA4;SNRPG;XPOT	0.0530192126579685	TRUE	both	0.93006993006993	entry4_SOFA_D3
MYC_TARGETS_V2	-2.22695119373384	1.65415489442643e-05	DDX18;WDR43;NPM1;HSPD1;NOP56;NDUFAF4;MYC;PPAN;PHB1;UTP20;PES1;GNL3;DCTPP1;MRTO4;PRMT3;RRP9;CDK4;PUS1;GRWD1;TFB2M;TBRG4;SRM;LAS1L;AIMP2;IMP4;MPHOSPH10;SORD;MCM5;HSPE1;NOLC1;DUSP2;IPO4;TMEM97;MYBBP1A;NIP7;FARSA	-2.21864661795001	2.55496910794846e-05	DDX18;WDR43;NPM1;NOP56;UTP20;NDUFAF4;HSPD1;MYC;PPAN;PHB1;PES1;PUS1;MRTO4;DCTPP1;GNL3;GRWD1;CDK4;RRP9;TFB2M;SRM;SORD;MPHOSPH10;LAS1L;IMP4;TBRG4;NOLC1;AIMP2;MCM5;PRMT3;HSPE1;MYBBP1A;TMEM97;NOP16;NIP7;NOP2;DUSP2;IPO4	0.00830457578383514	TRUE	both	0.921052631578947	entry4_SOFA_D3
MYOGENESIS	1.16519760832891	0.279356210443038	ACSL1;SVIL;MEF2A;COL4A2;ITGA7;GSN;MYBPC3;DAPK2;MYOM1;FOXO4;PDLIM7;KLF5;NQO1;TGFB1;PYGM;CLU;KIFC3;MYH9;TPM3;MYH11;NOTCH1;ACHE;RIT1;CKB;GADD45B;DMPK;COL6A3;MYL6B;BAG1;MAPRE3;IFRD1;LSP1;ATP6AP1;GPX3;SMTN;KCNH2;APP;TAGLN;NCAM1;AK1;HDAC5;MYLK;SLC6A8;FLII;MYO1C;CHRNG;GABARAPL2;AKT2;ITGB5;SPARC;PICK1;NAV2;IGFBP7;TSC2;SCD;MAPK12	1.12341222480696	0.324492234169654	ACSL1;MEF2A;SVIL;GSN;MYBPC3;ITGA7;FOXO4;DAPK2;COL4A2;KLF5;PDLIM7;TGFB1;MYOM1;TPM3;GADD45B;RIT1;KIFC3;MYH9;CLU;PYGM;COL6A3;NQO1;DMPK;NOTCH1;MYL6B;CKB;ATP6AP1;IFRD1;MYH11;LSP1;GPX3;APP;HDAC5;MAPRE3;GABARAPL2;SMTN;BAG1;ACHE;MYLK;FLII;SLC6A8;SPARC;AK1;TAGLN;AKT2;HBEGF;NCAM1;ITGB5	-0.0417853835219537	TRUE	neither	0.824561403508772	entry4_SOFA_D3
NOTCH_SIGNALING	-0.932405789863031	0.640825096232793	DTX4;MAML2;LFNG;HES1;PSEN2;CUL1;ARRB1;FZD1;SKP1	-0.847313705637321	0.750678809957498	DTX4;MAML2;LFNG;PSEN2;HES1;CUL1;ARRB1;FZD1	0.0850920842257102	TRUE	neither	0.888888888888889	entry4_SOFA_D3
OXIDATIVE_PHOSPHORYLATION	-2.43614140782535	1.77311184108886e-12	MRPS30;LRPPRC;PDP1;TIMM17A;CYCS;LDHB;TOMM70;ABCB7;MRPL35;ATP5MC1;HSPA9;NDUFAB1;COX10;NDUFB5;OXA1L;MDH1;MRPL15;ATP5PO;DLAT;ECHS1;TOMM22;VDAC1;COX7C;COX6C;ATP5F1A;NDUFS3;SLC25A4;ACAA2;UQCRC2;ATP5MC2;ECI1;NDUFB2;COX7A2;SLC25A5;BDH2;VDAC2;MRPL11;CASP7;NDUFA4;GLUD1;HSD17B10;IMMT;NDUFV1;ACADSB;TIMM13;PHYH;ATP5MC3;ATP5PB;SLC25A6;PMPCA;NDUFA8;NDUFB8;TIMM50;SLC25A3;FDX1;IDH2;ACADM;SDHD;TIMM10;NDUFA5;PDK4;PHB2;MRPS12;OPA1;TIMM9;NNT;PDHA1;COX4I1;SLC25A12;MGST3;ATP6V1F;SLC25A20;UQCRFS1;NDUFA6;UQCR10;VDAC3;ATP5F1C;SUCLA2;UQCRQ	-2.32842871718327	1.40389773056818e-10	MRPS30;LRPPRC;LDHB;PDP1;TIMM17A;CYCS;TOMM70;MRPL35;DLAT;MRPL15;MDH1;OXA1L;ATP5PO;ATP5MC1;ABCB7;NDUFB5;COX7C;NDUFAB1;HSPA9;COX6C;COX10;ECHS1;ATP5MC2;NDUFS3;ACAA2;SLC25A4;VDAC1;NDUFB2;TOMM22;UQCRC2;PDK4;ATP5MC3;TIMM13;ATP5F1A;BDH2;NDUFV1;VDAC2;MRPL11;ECI1;NDUFA4;HSD17B10;CASP7;COX7A2;IMMT;SLC25A5;NDUFA8;GLUD1;SLC25A6;PHYH;IDH2;NDUFA5;ATP5PB;ACADM;PMPCA;ACADSB;MRPS12;TIMM10;NDUFB8;SDHD;TIMM9;TIMM50;UQCRQ;MGST3;PDHA1;NDUFA6;OPA1;COX4I1;VDAC3;SLC25A3;UQCRFS1;FDX1;UQCR10;SLC25A20;PHB2;NNT;MTX2;COX5A;ATP5F1C;ETFA;MRPS11;NDUFS6;SLC25A12;SUCLA2;ATP5PD;IDH3A;ATP6V1F	0.107712690642078	TRUE	both	0.918604651162791	entry4_SOFA_D3
P53_PATHWAY	1.23988066689496	0.129716075578458	TGFA;UPP1;ZBTB16;GADD45A;NDRG1;CCND3;PTPRE;NUPR1;MXD1;ALOX15B;ACVR1B;ABHD4;APAF1;SP1;CEBPA;HEXIM1;FAS;DRAM1;CDK5R1;TRAFD1;CD82;PRMT2;STOM;FOXO3;INHBB;TOB1;RHBDF2;RNF19B;RXRA;TGFB1;GPX2;PPM1D;CCP110;PPP1R15A;PRKAB1;FGF13;CSRNP2;NOTCH1;SOCS1;CTSD;IP6K2;IER3;DEF6;RGS16;HSPA4L;CYFIP2;TXNIP;MKNK2;STEAP3;SERTAD3;PLK3;ZFP36L1;GM2A;TAP1	1.39125638550033	0.0309315368864047	UPP1;NDRG1;CCND3;GADD45A;TGFA;ZBTB16;ABHD4;DRAM1;ACVR1B;ALOX15B;PTPRE;MXD1;APAF1;STOM;CEBPA;CD82;TRAFD1;NUPR1;SP1;PRMT2;FOXO3;HEXIM1;TOB1;CDK5R1;FAS;RXRA;RNF19B;PRKAB1;PPP1R15A;RHBDF2;INHBB;TGFB1;IER3;CTSD;SOCS1;CSRNP2;GPX2;PPM1D;NOTCH1;SERTAD3;ZFP36L1;TAP1;VDR;CCP110;PLK3;FGF13;MKNK2;DEF6;CYFIP2;GM2A;DDIT4;STEAP3;IP6K2;TXNIP;APP;HSPA4L	0.151375718605371	TRUE	IPW_only	0.929824561403509	entry4_SOFA_D3
PEROXISOME	-1.01194998672524	0.522815344603381	ABCD2;CLN6;SLC25A4;SLC23A2;HRAS;SCP2;SLC35B2;SLC25A19;DHRS3;EPHX2;PRDX1;CADM1;IDH2;HSD17B4;ERCC3;ACSL5;SOD1;CTPS1;ECI2;ABCB4;ITGB1BP1;ABCD3;ABCB1;MSH2;PEX11B;EHHADH;SMARCC1;ALDH9A1;ISOC1;CNBP;IDE;SLC27A2;RDH11;ECH1;PEX2;MLYCD	-0.934737071745989	0.690932411377548	ABCD2;SLC23A2;CLN6;SLC25A4;HRAS;SLC35B2;ERCC3;EPHX2;DHRS3;IDH2;PRDX1;SLC25A19;CADM1;SCP2;ABCB1;HSD17B4;ABCB4;ECI2;ACSL5	0.0772129149792508	TRUE	neither	0.527777777777778	entry4_SOFA_D3
PI3K_AKT_MTOR_SIGNALING	1.84630269094626	0.000617557589554062	MKNK1;MAP2K6;PRKCB;SLA;MAPK1;CAB39;VAV3;PRKAR2A;DUSP3;GSK3B;RAC1;RALB;TNFRSF1A;PTEN;MAP2K3;SLC2A1;RPS6KA3;RAF1;RIPK1;RPS6KA1;GRB2;PIKFYVE;AKT1S1;CFL1;MYD88;UBE2D3;CDKN1B;YWHAB;IRAK4;RIT1;ACTR2;ITPR2;GRK2;ACTR3;MAPK10;SMAD2;CLTC;TBK1;E2F1;MKNK2;ARF1	1.89158319718858	0.000290771501250737	MKNK1;CAB39;PRKCB;SLA;MAP2K6;MAPK1;TNFRSF1A;PRKAR2A;DUSP3;RAC1;RALB;VAV3;GSK3B;MAP2K3;PTEN;SLC2A1;RPS6KA3;RPS6KA1;GRB2;RAF1;MYD88;CFL1;RIT1;YWHAB;CDKN1B;UBE2D3;RIPK1;IRAK4;ACTR2;AKT1S1;SMAD2;PIKFYVE;ACTR3;GRK2;ARF1;MKNK2;CLTC;MAPK10;IL2RG;E2F1;PDK1;PFN1;ITPR2;NFKBIB;TBK1;AP2M1	0.0452805062423243	TRUE	both	0.891304347826087	entry4_SOFA_D3
